video_id,category,days_observed,first_age_days,first_daily_views,last_views,half_life_days
md0K_eRSHAE,science_tech,6,2.65,118132,472575,1.533
mdTv3V4ALzg,howto,19,7.33,16890,602362,17.047
mdWcaWBxxcY,entertainment,25,4.61,716485,21888660,22.07
mddRihBrWOk,comedy,7,3.23,206404,5122352,26.124
me5ifeBFaFo,entertainment,7,1.19,1391755,5952094,4.93
mebZJFd8_Vw,gaming,5,2.25,45939,543491,1.356
melV2fR6-T0,howto,5,1.64,131017,622235,1.873
mhog9LEMCDY,entertainment,13,3.07,139608,1537417,19.924
mi3Uq16_YQg,science_tech,5,2.33,83985,292087,0.938
mkpINSUnDpA,entertainment,5,2.25,377107,2426345,4.449
mlJGtSg5oRw,people_blogs,13,2.19,124465,1553598,3.807
mmP1aHJjJ-U,entertainment,18,3.33,40387,460011,4.777
mnT4MDdEazs,entertainment,8,2.42,84476,1180413,4.394
mniFYSyH7HE,entertainment,7,1.42,58202,356012,2.801
moc_dHHp4LQ,pets,5,2.5,95780,876890,2.517
mrORbZ2dS08,music,6,1.37,131723,556347,3.884
mrSUROagyDc,news,5,1.21,299395,624237,0.524
ms7t4CnjW1k,people_blogs,6,2.33,14251,64294,1.351
msfPaXGuSbo,film,7,1.52,68733,246835,0.865
mto2mNFbrps,film,7,3.02,310123,1603502,2.275
muAPJiMho2Y,autos,5,3.33,779061,3044139,1.796
mwgUesU1pz4,film,13,2.46,121712,954635,2.326
mwiKZ4qmRnQ,howto,7,1.92,27510,268077,1.888
n-DTjpde9-0,entertainment,10,2.1,818925,4265963,1.982
n-H6zIeMiUs,education,13,1.37,325754,1563582,3.223
n-To9W4AA2k,howto,5,1.83,137929,617910,1.34
n08glcqdMRY,comedy,5,1.02,52368,155701,1.306
n0j_CX1S2es,sports,9,1.42,899567,4307697,10.312
n1PrGpIekYY,music,5,2.29,86584,762583,0.521
n1WpP7iowLc,music,4,4.29,3380886,26448434,3.613
n2wIqXBz4os,entertainment,4,2.38,196792,1964287,7.576
n4GynhABYdU,howto,5,1.31,58115,194689,1.363
n5IdKE3rhII,howto,13,4.25,37031,329873,3.719
n5LoVcVsiSQ,entertainment,9,2.33,1569799,8837197,1.612
n9JVbbRBqfY,travel,13,1.91,168584,1646051,3.627
nCMGU846iTI,howto,8,1.29,131198,448169,1.843
nCwHHLfxA7g,comedy,7,2.01,190603,2387617,2.057
nDoQqQUa9C8,pets,5,1.46,311613,904555,1.091
nFpEuUY-zQ0,people_blogs,8,1.77,613305,1721076,1.406
nGv8FK28g4s,howto,5,1.12,171702,402509,0.912
nHaBEgkMQVw,howto,9,1.07,121725,492089,3.581
nIne06IQd_U,howto,4,2.22,18053,140011,0.901
nLXCutcsoKQ,entertainment,14,1.87,192877,1071030,1.475
nMbUA7dghlk,people_blogs,6,2.25,118148,1705668,2.049
nNZrc_XvF30,music,21,2.5,216039,2058483,7.905
nQtcl7kCkzg,sports,5,3.86,35677,409118,2.089
nQySbNGu4g0,music,17,1.54,1519928,11381059,5.574
nRJuIrO9GaU,comedy,5,1.58,421239,1176559,3.173
nRafaCcfrcI,entertainment,4,1.46,1780706,6197393,1.151
nRc0kmOYgzQ,entertainment,25,3.52,239459,4867664,10.326
nSbzyEJ8X9E,entertainment,6,1.33,1265613,4570970,1.18
nT39kZDAx_s,entertainment,10,3.37,13087,219948,4.256
nUDX6OCXEyc,pets,5,2.05,51021,298322,2.143
nVrkQyLS4oE,entertainment,7,1.17,120969,399330,1.987
nWZMfPP34g8,pets,7,1.5,916689,6187457,1.886
nWzHaRM8jeo,film,8,3.46,63750,669004,3.563
nZI-zkjhtyg,howto,11,3.04,56916,774012,4.355
nZM9Ko806Bg,science_tech,11,1.42,91532,448413,2.247
n_S8d_1KVhU,gaming,4,4.23,1175,51588,2.4
n_W54baizX8,music,24,3.42,1768513,41803845,9.089
naOKPDCngMI,pets,5,4.04,2541,46054,2.157
nc99ccSXST0,science_tech,5,2.09,281586,1251577,1.316
nd4cLL_MP7M,entertainment,18,2.49,1270970,4585405,3.479
ndb7Ez9m2YM,entertainment,12,5.21,79519,602180,5.723
nfbwPTsowEA,entertainment,7,2.08,134699,816073,2.307
nfuXbnmdpRE,people_blogs,4,2.37,826922,4551374,1.275
njivNmUuFZs,howto,5,2.42,8235,53006,1.491
nk-_RJcWd4M,pets,4,3.99,20652,436505,2.247
nk3a7zq84Co,howto,4,2.38,33010,444370,3.627
nkXGohB02V0,pets,4,1.46,308518,1113089,1.402
nkcy2nyPFDE,people_blogs,6,5.75,1269,183242,
nlIE1I6DxjI,music,5,1.76,37990,196571,5.839
nn8YGPZdCvA,education,10,1.33,241166,739499,2.19
noUH5aYUBx4,comedy,4,1.92,411289,2654222,1.825
nqP1x8VxrTU,howto,8,2.09,1069255,3372271,1.632
nr5Pj6GQL2o,science_tech,9,5.41,114111,1780209,2.169
nranUeNkXpM,comedy,9,1.24,1246133,3999438,1.993
nsZvmFUXkrI,comedy,10,1.33,1799060,6388743,3.303
nsjPEcRq_0c,entertainment,4,2.11,315180,1317400,0.968
nt00QzKuNVY,science_tech,13,2.61,745946,3916992,2.801
nt7b-Qp34hk,comedy,5,4.29,15383,166137,1.684
nx1R-eHSkfM,music,7,1.42,1026855,3511909,1.468
nxWt9wDOr_0,news,7,2.07,79952,299644,2.113
nzNGEB1BQuM,howto,10,2.29,79967,871997,2.706
nzO5ViO_y8Y,science_tech,6,3.99,1112,143706,
nzPcwk6O1Ks,entertainment,6,2.68,43629,322783,1.816
o-BODsf2T68,music,9,1.83,292873,2653797,11.022
o21-6NnDmzY,entertainment,6,1.39,62879,130626,1.046
o3T_o4WM-n8,comedy,7,3.04,42288,626684,4.107
o3_jM-Ccb9g,howto,7,2.06,26948,139263,2.319
o495cZqcvAQ,news,6,2.2,9655,119784,1.574
o4fHlldbRHo,comedy,5,2.12,16288,132189,9.621
o6XERmXsP-U,entertainment,4,2.17,112502,645247,3.71
o7OwzKm8aa0,comedy,5,1.23,99548,302703,1.001
o7iL2KzDh38,music,6,1.79,928932,6262956,28.377
o9zRQijCN5w,music,6,1.79,120146,736520,23.564
oBVr0nUC5AA,music,4,1.3,7130,24491,0.699
oCAbvclXL6I,entertainment,11,2.0,45471,194283,1.702
oCXvPWJClJg,music,5,1.77,572797,2920589,1.428
oD9XpUKD7y4,science_tech,5,2.08,101059,983147,3.477
oDYoV8-9v10,education,5,2.3,278917,1270778,2.061
oFfMN6lPnlA,entertainment,7,1.4,447984,1896045,3.931
oFqHvacY9Kk,music,5,1.11,24074,71452,1.24
oGmIFXfgPM4,science_tech,4,3.04,241518,790865,1.233
oI42BohDabU,entertainment,7,1.46,427927,2594869,6.833
oJ2faqXlU1s,entertainment,15,4.35,1919170,18214098,2.245
oJToMo97UOU,film,9,2.65,74465,329150,1.931
oKeF7K2VZtQ,people_blogs,4,1.99,7745,66117,1.336
oLDbO545aKQ,music,22,2.12,533001,3825440,4.692
oLrOtjfn1rw,entertainment,13,2.21,192941,866371,4.511
oMOljrWUUXc,autos,8,0.92,9179287,11135294,0.845
oNpzeIdOtlk,news,9,2.04,409252,1822026,2.347
oOAohDViea4,people_blogs,5,1.21,98753,299465,1.137
oOZ_Q6qzXuw,autos,9,2.29,99616,1110127,2.754
oPM3jxnoqhk,music,6,1.37,170173,506547,2.447
oQxKEtoHygY,music,6,1.29,175830,621513,2.489
oR9gIJjMyis,howto,11,2.07,157116,1180893,3.04
oRArmtMA9AI,music,14,1.79,1548217,14211432,11.44
oRQ4cTsr3_c,entertainment,7,1.27,180695,390379,1.565
oRSVrtKph_k,music,4,1.79,192797,1381523,1.167
oRSm7DUvykk,film,7,1.25,739350,2895696,2.426
oRexsyztGS0,entertainment,14,2.23,92282,1315533,2.997
oS2MW3YIJew,music,7,2.29,283672,1666465,6.765
oSEeK9yDNQI,gaming,19,1.44,3532459,15000691,2.697
oSZDe6CrfN4,music,13,1.9,160080,1107915,5.287
oTKbyqkAu7s,news,7,1.15,32490,51640,0.792
oTObwUiXdYY,news,5,1.34,25134,33761,0.685
oVbqjIuZgIk,entertainment,5,1.42,108206,230165,0.856
oWdLorlbhfU,entertainment,7,1.75,32296,118151,1.152
oWjxSkJpxFU,nonprofit,7,1.23,7766369,24286474,1.565
oWw1BcFhk-k,music,17,4.54,741863,42390420,
oX4YCoO6tK4,howto,6,1.22,933951,2392206,1.316
oX8-6whswEA,film,8,1.21,177514,628368,1.198
oXE-ssvbhQA,people_blogs,5,1.33,304108,1120115,1.228
oY9GVZKwBhI,entertainment,15,1.96,324933,2208344,3.514
oYL6kldXWkg,people_blogs,5,1.8,80853,507524,1.279
oYe-QM8ZimI,entertainment,12,2.28,59492,770953,4.298
oZYryYLYIsM,howto,8,3.22,21730,259179,2.734
oZm_N6aSU0E,entertainment,4,5.15,58672,707170,1.695
obRG-2jurz0,nonprofit,5,3.59,36830,357429,5.611
odHhIVjDgq8,pets,6,1.48,114635,505444,2.67
oe9-_fD55ok,entertainment,7,2.54,60041,661818,2.574
oeAEuiovVbg,entertainment,4,4.15,97088,1104595,2.645
og3aFSeEm94,people_blogs,13,1.34,348098,1460170,1.89
ogYum4kWXgk,entertainment,4,1.46,85441,195143,0.927
ogfYd705cRs,science_tech,12,-0.15,522732,3680550,1.97
oh0k_4SAXpM,people_blogs,4,2.17,507575,2236472,1.099
oiAe-vck-sc,people_blogs,5,1.19,61948,182113,1.213
olOdCkYIsrA,science_tech,5,2.08,57113,218006,1.224
olf9d8JvrA8,entertainment,6,1.29,125494,482225,3.419
oo9JMSiI55M,entertainment,6,4.17,23534,776332,5.22
ooWd_9OAAUg,entertainment,9,1.37,475309,1397713,1.521
ooyjaVdt-jA,gaming,25,3.28,689319,10306119,6.888
oqbmlVa7Nag,news,5,3.01,19962,88954,1.82
osc1DbNpNXE,music,6,1.79,59453,271722,5.136
ouWuzQb9vNg,gaming,17,1.5,358950,1482174,6.754
owndUjFYR8o,howto,4,2.3,19379,191712,2.258
ox7RsX1Ee34,music,4,1.79,2705330,12730630,5.159
oxd0unpN_Hw,music,6,1.67,69258,393488,
oyC4lLTOyL8,education,5,1.33,77330,280619,0.933
oyLWPWydvyo,film,4,5.1,67670,764217,
ozhENW1LDa8,news,4,1.6,675,16990,
p-BA2c8T8vc,entertainment,4,1.58,204167,860169,0.994
p-GN8WXoiX4,entertainment,13,1.95,784078,4216618,3.207
p-OCfiglZRQ,entertainment,12,4.33,278253,3754719,12.588
p-bGJ6W1Im4,people_blogs,8,4.86,26419,813310,2.0
p1af9PKM8Eo,music,5,3.0,3160,43597,3.562
p1jllz43xZE,comedy,18,2.54,65046,661572,4.362
p2EY93WfBQk,howto,5,1.12,114585,370461,1.385
p2JpSCYQKFs,education,7,2.08,21060,175566,1.386
p2ZNmYnx7ds,sports,9,1.77,61381,561970,1.892
p2hJxyF7mok,travel,4,2.75,170473,472936,1.151
p3Orma1SddQ,howto,7,1.37,70200,210223,1.716
p5HH2UfZ2wE,pets,5,2.28,99866,437271,3.021
p6E9R9qv1No,music,15,3.42,684539,14487632,32.188
p6cInZvsPPI,people_blogs,9,6.02,12621,178163,4.286
p8XP7A7kvzM,entertainment,4,1.72,3350008,11217517,1.119
p8brfJAULgc,entertainment,6,2.97,3175,62888,7.481
p8npDG2ulKQ,music,7,1.37,5209056,26912663,3.11
p8t4HQWwDxk,entertainment,5,1.85,275735,1591562,2.578
p9wE8dyzEJE,film,8,1.42,916200,4499836,1.372
pCWH5OW9lDo,science_tech,4,1.02,801099,1695390,1.217
pCfmsVFCPmY,comedy,5,1.23,80206,271180,1.274
pCteBhr4dGY,entertainment,12,3.36,234358,1618812,3.149
pDi7cezk9CA,entertainment,6,2.12,204437,1275330,2.334
pEN_htHtt_c,pets,7,2.17,209470,975327,3.936
pFc6I0rgmgY,entertainment,26,2.21,1185115,5249452,4.288
pH7VfJDq7f4,education,14,1.5,104298,477956,4.974
pJ96Z2PPKI8,entertainment,6,0.91,530501,1212650,1.393
pKFd5rAUM2s,entertainment,6,3.21,169069,2525116,3.595
pKW-ZgBl9eU,comedy,7,2.29,81753,742552,2.138
pKkf2KCc6xo,entertainment,17,2.23,2384259,10187747,2.517
pMpQABKlC-I,comedy,11,1.09,1413038,4147252,2.303
pOEzjT-SED0,music,7,1.37,788758,3930664,4.993
pP6r2Gy_dTs,entertainment,6,1.58,309797,1446252,1.66
pRnCk5QeXdw,entertainment,6,2.23,5472,84137,1.487
pTysrwci0pU,people_blogs,11,3.27,444582,6303293,4.924
pWZnhJay0Y8,entertainment,6,2.21,20687,136109,1.472
pXpfGJpmhNI,comedy,11,1.21,233425,1163206,2.138
pXxA_8C3HHQ,science_tech,4,2.42,16631,270421,2.723
p_IwENcMPOA,music,10,1.79,723079,7987051,
paxgKBUK4wQ,film,6,2.29,327138,3085206,2.348
pcEQ5N0qGeM,people_blogs,4,2.33,53390,245641,3.905
pcJo0tIWybY,music,24,3.42,474908,6004782,8.436
pcWKpGzhgq4,entertainment,6,1.49,183729,792184,1.976
pccxxvvkHQQ,film,4,1.9,7235,53227,1.432
pcmbmC9cUUY,howto,6,1.67,104080,585765,1.734
pfM1F0fBTo8,gaming,9,2.33,185306,1873813,4.125
phGlo_TNDp0,film,5,2653.23,221,18015,3.808
phXTecbj6NI,howto,8,2.12,22775,253615,3.427
pi2Ri9-K3_E,science_tech,8,1.36,234339,720795,1.165
pihJVwap7iI,music,11,1.79,41670,327786,8.066
pisY6J2Ky6U,entertainment,6,2.08,637367,3933195,
piyds9slayg,howto,4,247.53,3976,19976,0.95
pj6k-EFxqAI,music,4,2.29,906124,4165797,2.815
pjTj-_55WZ8,music,6,1.5,598178,4011561,
pjaEEzjd9iw,news,4,1.91,472,4864,1.375
pl-DjiO8das,people_blogs,22,1.37,1960211,4884193,4.209
pmMjkMtpnTc,music,10,3.62,751302,12529936,14.357
pmdVVDkvJXU,entertainment,5,2.37,6090,94892,17.08
pn6azlyHzuU,entertainment,4,2.29,134527,805722,8.954
pnlNqAmCCgw,howto,4,1.46,254793,845894,1.443
pojXEFDFMw8,entertainment,8,5.54,21772,320204,4.214
pqQrL1K0Z5g,science_tech,8,3.01,74183,1154894,1.98
pqzopUurZPc,pets,5,2.24,80176,433420,1.853
prmQgSpV3fA,music,5,2.32,332338,1695280,2.823
psbdT3kS8mY,entertainment,6,2.35,151297,633241,3.061
psnbQ_sF-yE,comedy,6,2.27,334978,4030247,6.227
pspGtXW0QYo,pets,13,2.42,137042,541990,4.255
puREqwXzyCI,comedy,7,1.19,51429,224381,1.332
puqaWrEC7tY,entertainment,6,1.54,429067,913268,1.13
pvg2cw5oshg,music,6,1.79,39557,183509,2.52
pwGbwYAfSmg,nonprofit,8,6.44,22408,333587,3.202
pwYa2LyCans,people_blogs,9,3.17,65602,466288,3.51
pxk88-K9mGQ,science_tech,4,3.46,3480,101525,1.477
pypRKeF3u6A,entertainment,7,1.32,184888,4082949,
q11UD-6XT-8,entertainment,4,1.64,135626,591650,1.19
q1mE6MRHz6U,pets,7,1.42,58906,199662,2.87
q20_MVdB31g,entertainment,5,1.42,80861,235853,1.359
q260bjSiyq0,music,6,1.18,118139,344951,1.797
q3j6708kzEY,comedy,5,2.98,56407,398937,8.74
q57eQqq9-IA,gaming,4,2.23,10252,185604,1.62
q6xkWA0Qi98,comedy,4,3.26,12801,159248,1.985
q8fuvWLje8M,news,11,1.46,40180,148054,0.85
q8kLoRnzgLQ,education,13,2.21,86761,563514,3.33
q8v9MvManKE,film,8,3.37,50486,11979805,
q9bGAAYR2MY,comedy,7,1.15,50996,135565,2.607
qB24uIe2Q7c,howto,6,1.29,243831,951177,1.619
qCSu-X_aEvo,comedy,12,2.62,583366,2207257,2.821
qD2yyikDcDw,entertainment,8,1.2,658064,1731533,2.126
qDAxDcjgn-8,music,5,1.04,102911,302837,1.421
qDDNcyOhqCI,entertainment,5,2.15,8085,84173,1.243
qETfaJXx22g,music,5,2.11,124648,419510,2.92
qEklBC2BQig,entertainment,7,1.23,41102,100235,1.864
qF7SRQFd49E,news,4,1.98,351902,2849993,2.216
qFy5XyZsUeo,entertainment,7,0.92,1290548,4492197,2.455
qIkuNJPtfw4,howto,11,3.81,129123,719556,5.934
qInSq2g4nmk,people_blogs,9,4.15,28425,386159,2.936
qKh7JdoPZz4,comedy,5,1.12,108118,294007,1.111
qLaGCduQKGM,science_tech,10,7.42,19404,769460,4.167
qNYhd5QtAlE,entertainment,6,8.11,7204,288977,3.39
qOioqgPyCwE,entertainment,14,1.83,242376,1128733,3.367
qOvMazijKMA,education,10,1.33,107028,474698,2.256
qS6LoRYUdhw,science_tech,6,2.26,195128,1202878,1.406
qSKOPBVkpJk,music,14,1.47,596975,2679999,3.181
qT0mpVcH3ZU,comedy,4,1.17,932495,2846237,1.573
qTJs_9Ckc60,entertainment,11,3.13,23601,222932,3.009
qUmfriZoMw0,film,8,0.92,8048148,11385180,1.1
qVWzDX5NrhQ,entertainment,10,2.11,19983,241387,3.195
qXivpclxftM,comedy,5,2.2,484622,3558563,1.824
qYNNT1WIhwM,entertainment,13,1.93,348236,1886667,3.348
qZHycHI3F1Q,sports,12,2.04,2019460,18094162,4.515
q_MmN6-KLXg,music,7,1.33,151024,654210,4.627
qaivW5joQrk,entertainment,4,3.44,11635,229871,1.959
qcP7sS1qZ2M,entertainment,9,1.38,61545,314140,3.401
qeWvgZLz9yU,howto,4,1.33,110377,265799,0.84
qfqVkEYQ1Ls,news,20,8.2,371239,8304593,4.004
qgYvfE5PkQI,comedy,4,3.33,227590,3682671,24.516
qhuKvMRqsk8,entertainment,7,3.37,54575,377788,1.416
qmYcbgJBv7s,entertainment,5,2.42,38671,100812,1.005
qmvj7ijV0Q0,entertainment,10,1.68,257219,1517477,2.019
qoPCbB_uGMw,news,5,3.07,215202,1529545,8.186
qpAo_XvCQaQ,entertainment,7,1.08,549154,1258994,1.389
qpkXi0-XkxI,entertainment,13,4.3,126023,1953661,3.526
qtW9ornyPIQ,comedy,9,2.29,83277,852983,3.06
qv9Gt38LOKQ,howto,6,1.42,164424,726679,1.784
qvLyNeMGdR4,entertainment,4,330.77,63,1689,14.643
qvZybtmE5RY,entertainment,13,1.25,202969,664716,2.577
r-3iathMo7o,science_tech,27,2.21,344704,6995168,9.098
r-7-bIXETfY,pets,7,1.43,63821,251742,2.189
r-8NzNW6mXs,education,6,3.12,38311,315079,1.149
r-i6XpcL1Fs,sports,10,4.08,917102,9220058,2.547
r-luQokOiBw,entertainment,7,1.33,278738,1122775,1.602
r15_6z9xryo,travel,5,3.46,485568,2533102,2.436
r1x0X5PCYak,howto,5,2.17,357148,2723989,4.534
r2H8Oqm1eQ4,autos,11,6.42,6906,497048,6.773
r2vpDWS5ky4,comedy,4,1.09,1838125,5613554,1.24
r2ys-AimNbE,film,11,3.41,177398,1953665,7.468
r4VJ8o6yqzM,entertainment,4,1.37,480379,1976572,2.12
r4ppTbMcFTo,music,5,1.42,17558,73525,3.758
r4qSDOHeWjk,howto,6,1.33,246526,887547,1.772
r5B5WmzdBKU,howto,4,3.03,40653,245989,1.596
r87aoVq4gZg,sports,6,1.52,36570,184390,1.297
r8FQ5wUYm9c,comedy,5,1.75,451014,2277409,1.106
r8KvT9pZs7k,news,8,5.37,64117,788136,5.289
r9lQggOQGvw,entertainment,6,1.42,275042,1142433,1.506
rBFyZRQ9Jeg,comedy,4,2.17,4009,28894,1.107
rBkLNBRDw5c,entertainment,4,1.16,48757,87198,0.665
rEdl2Uetpvo,howto,6,1.37,339931,1940455,4.226
rH_sH0jPVTg,news,5,1.27,20009,49455,0.605
rJQYzX6Bgio,people_blogs,6,4.37,23737,520338,3.334
rNCT91V5dQU,music,14,1.79,261100,2592351,11.962
rNaFB-IoXaA,music,8,1.79,140658,911208,
rOoLSRCmd1c,entertainment,4,2.18,196262,1263103,14.433
rQ7yPtJ5Y7I,entertainment,4,3.37,1715,12544,1.377
rQEqKZ7CJlk,science_tech,9,1.13,803961,3136465,1.273
rQQjjYyZpa4,education,4,3.37,18358,619222,2.348
rQWZK5U233s,music,6,2.33,298937,2723642,
rRr1qiJRsXk,entertainment,16,1.67,9933558,47828624,3.358
rRuifrLicbI,howto,6,1.33,236160,1165315,2.014
rRzxEiBLQCA,music,5,2.63,5388700,41088994,4.767
rTMgDNpXPto,travel,10,2.08,8911,109525,1.706
rTukZtX_VCg,news,4,2.43,31314,77788,0.609
rU1lSmDbRZU,entertainment,8,1.64,149595,476604,1.316
rWHrWuDnReM,entertainment,5,2.35,137009,682990,2.019
rX61Rpc7zWg,film,6,1.6,145290,496386,1.342
rXbKeHAoA84,entertainment,7,1.18,99847,377833,1.57
rYcnh7hXOjE,news,9,1.48,243227,790583,1.884
rYnmrkMizdc,entertainment,9,2.08,82774,538365,1.747
rYzLh2QuraQ,entertainment,4,3.46,274616,2507336,
rZQepOFnYi8,entertainment,10,1.28,378642,1327815,4.0
raJMFayG5UA,news,10,2.35,112034,507166,1.075
rbQLd9Kj2VI,sports,6,1.02,293886,662158,0.831
rdJdJpwmcKU,entertainment,6,1.9,56216,559294,1.796
rdsABjAP8Yg,news,14,4.45,232354,2340514,1.891
rew7FoGy1Po,comedy,4,2.27,56402,642523,1.583
rgcE2lMa0Kw,science_tech,4,1.35,23040,54703,1.187
rhhQS3ns6HU,people_blogs,8,1.89,1403949,7935379,1.726
ri1m5j_yq8A,news,4,2.28,36276,243470,1.143
rjlxc-vxNBA,entertainment,5,1.87,112922,536288,1.19
rll790aP60Q,music,5,2.28,25987,158541,4.275
rplCCSqWXIY,pets,6,1.43,85351,555861,7.319
rqTpMCq8uhk,autos,6,1.29,156299,672513,1.387
rrwd2_UkmNw,science_tech,7,3.29,71634,793636,2.114
rsEne1ZiQrk,music,13,1.87,2965479,41604561,27.578
rtJ7JTApIfM,news,4,1.54,3295,16361,2.028
rvskMHn0sqQ,education,10,1.45,645586,3102346,2.691
rwFfo61fVSY,people_blogs,14,2.37,220174,652917,2.198
rxmtHVSVjdo,music,19,0.83,1272450,9019459,10.522
ryr75N0nki0,music,10,1.85,1935146,17629966,14.801
rz4Dd1I_fX0,science_tech,6,2.21,85808,736075,5.439
rzVJrBOsf0M,howto,12,2.37,26790,327777,3.011
s0Uxzh1E94U,autos,4,6.5,70624,1823117,0.819
s1APv5uO2VU,entertainment,19,1.93,200657,858452,4.371
s1RxsMYi2xw,sports,4,2.26,18961,264249,1.382
s1cpCfX-mgo,music,5,1.79,51230,245625,5.382
s1yV1kTrVGA,news,9,2.09,128372,691057,1.311
s31XTrGJchQ,music,15,3.46,104724,11452121,
s32C3KAi0Nc,news,5,2.25,4910,56370,1.627
s3ChukSDGRU,people_blogs,13,1.96,61740,425636,2.921
s3oogx4roPI,howto,4,1.95,6058,52534,1.485
s3tz_mNg6NQ,music,4,4.5,401011,3156530,4.43
s4kX4R6T9ms,howto,5,10.08,13424,584185,62.287
s7wLPGmnahE,entertainment,5,2.38,49754,297279,1.207
s9C8lsOE4ik,news,4,3.26,25333,202107,1.63
s9ZQ6VuoN1c,howto,10,2.37,102321,1162734,3.173
sBC9r4HuKu0,sports,4,2.36,48958,700008,3.072
sD_31GJmhUc,gaming,6,1.09,76090,277921,4.939
sFMehG2tDcA,news,6,1.66,391361,946378,1.044
sFtLUGa3arU,howto,10,7.29,23059,997139,8.355
sHz6Wlc2MAI,education,4,2.08,76296,308049,0.704
sJGgV3p8JzY,music,5,2.37,305770,1823157,2.502
sJzWZ1yXpek,entertainment,8,2.17,141791,502880,1.715
sK2RoVVxQsA,science_tech,8,3.27,26231,594486,1.785
sKLREPyI-dY,entertainment,13,2.59,226368,1243560,4.007
sMLso2du91U,entertainment,10,1.21,1123568,2837732,1.337
sNTLwCEiIJ4,sports,8,1.91,144581,856936,1.02
sOIBkZsGb0A,comedy,5,1.33,53168,168118,0.95
sOmVqjuUHAM,howto,5,2.37,398035,2546894,1.867
sP6Z94dDPEw,film,4,2.42,748652,2382407,11.964
sQEJ1fZhgUc,music,5,1.37,76722,362275,1.12
sQi0Yu1ApyE,entertainment,6,2.37,146708,958901,2.164
sRbhD2unwBc,sports,8,1.21,21145,55614,1.024
sS0LCjOiIhc,music,12,3.62,1089858,25757299,10.384
sScTRKljFUs,autos,4,3.38,2260,58519,1.242
sSszA_Ugd1A,science_tech,8,10.08,26860,55615,0.755
sTnCS91HgcE,entertainment,4,2.04,6399,55901,3.004
sTvY9Llqtms,autos,6,1.33,276083,1389924,1.495
sTwiDhosVks,entertainment,4,2.33,164653,999933,2.866
sTyOtjJyjsg,science_tech,4,2.4,277640,1651674,3.45
sV7QeEJ9daI,howto,7,1.98,20229,91566,1.782
sV7eDd1d7LI,howto,15,2.58,330287,2351845,4.652
sW5HaEsnuMI,science_tech,7,1.21,456912,1367551,1.615
sXP6vliZIHI,people_blogs,13,0.79,2133288,17540613,40.555
sYorT6jRNDc,news,5,2.29,64910,322802,0.972
sYvH7Y16iUM,science_tech,8,1.25,1756111,5099952,2.086
sZWmwHjFRPI,music,5,1.67,57576,315505,45.08
sZoZryCb0P0,music,7,1.79,282245,2004629,93.48
s_LxZx42sIk,education,6,1.33,63137,271594,2.14
s_PNdnAwtcc,sports,4,7.43,3644,256691,1.951
saPG3E59xeI,howto,4,3.47,1070,30719,58.369
scMSeVaE7Ao,music,7,2.19,68075,331315,1.048
sdL70wkf_H0,film,10,4.25,733674,5160625,0.9
sefscV3GvWM,autos,6,1.46,112710,842594,1.671
sfMwXjNo3Rs,travel,9,2.21,104121,437576,1.166
sfxilYIycTc,howto,9,1.96,83602,521611,2.272
sgX_StgXGF0,entertainment,5,1.29,302726,857897,1.344
shHTYg-rOAg,music,8,1.29,591532,3749896,14.836
shiTAXD78Y8,news,4,2.31,105179,639265,1.555
sirrTXiPFmw,entertainment,6,2.03,558391,3525534,1.673
sjN-NGsRg9g,music,6,1.37,507114,2302545,3.737
sjVqDg32_8s,film,7,1.38,1858954,8556235,1.048
sk-DFZh1G1w,pets,6,1.33,226653,697581,1.45
smjf3M6-1XE,science_tech,6,2.29,160707,967088,1.238
soBb4X5Hb6k,people_blogs,11,4.01,857016,2422767,1.891
sosxR6ZALjc,news,4,1.9,58662,281283,0.529
spuXN0ccRQ8,education,6,1.37,181606,901908,1.419
sq4hYZlDPec,gaming,16,1.2,1680767,5025820,2.282
sqVuypJD7zo,entertainment,4,1.58,346725,1204117,1.485
sqkL6D0ScR0,entertainment,16,1.21,288976,1392568,3.631
ssk48FCVolk,entertainment,13,2.75,150478,1356734,5.774
stMM0EsoGwY,howto,5,1.98,128259,1017290,2.306
suEeS2v334I,music,5,1.79,14923,69407,2.639
sukhhtHWgko,entertainment,5,0.9,140113,305524,1.197
svZScJMh4Pg,music,5,1.29,164933,702208,1.848
svi8VheVPrc,science_tech,7,0.46,215167,418734,1.119
sw-l5SW5hik,comedy,11,1.46,544877,1892728,3.234
sw7RElt-SvE,entertainment,5,1.29,32945,110360,1.538
swlpgKzTm2Y,news,8,1.35,71306,152933,0.755
sxS9h8mU2Yk,music,5,3.83,137095,894436,10.764
sxxJug2Ob_A,comedy,5,2.23,704667,4184160,2.441
sxyotaytAS0,news,13,2.24,240722,1144984,1.623
syAXXLxO8tw,film,14,2.18,264041,1271958,2.782
szFrHKoD1GE,travel,12,2.33,118797,1361890,5.547
szaJ5aW-LUs,music,11,1.31,293024,1687351,3.182
szs2GAYwMHo,entertainment,4,2.37,56664,443412,3.829
t0N7Vv7bafU,news,5,2.06,88825,255517,1.034
t0Ro2Yqs6mA,news,11,1.35,26447,68886,1.964
t0VsbEqfAvo,entertainment,17,2.17,395911,5352705,9.324
t1shnJT8NCY,people_blogs,6,1.71,125251,700476,2.066
t2rpj72GHN0,entertainment,6,2.08,10013,44733,1.851
t3z_pdr6z8w,howto,6,1.79,106509,877585,1.597
